1.0 5.431435751196523E-4 0.9974232919136446 0.0016771076830745235 8.93596662894551E-7 1.4838014451278266E-9 3.553579491359529E-4 6.772154478977144E-13 1.803606034177718E-9 4.3188631213435535E-13 6.468107690439906E-11 6.09470478807002E-10 1.3062997259658692E-11 1.4025633215937994E-14 1.7936878334843436E-7 8.721915395536256E-11 5.533887074418242E-15 7.045486700693563E-12 1.2150038670914145E-8 2.8896427952286782E-11 1.0266708376035288E-13 2.5929039469830864E-12 9.105237407431669E-15 6.111580230749881E-13 2.3120415487605042E-11 9.280047012136477E-14 4.178445612834279E-14 8.837998165564919E-10 6.285085444619127E-13 6.839038533059398E-13 1.1036211879543997E-14 1.9765861932851363E-13 8.821089633791576E-10 1.490467984730761E-9 7.674579267606487E-11 2.83264380190593E-12 4.510342352953685E-13 9.72530707056369E-13 4.653246016380248E-12 3.252867687711064E-13 3.0392720043193887E-10 5.900975980799387E-14 3.285732963822274E-13 3.150847938712427E-11 1.5331794534130097E-13 1.3126698272533896E-11 1.2034078393838753E-9 2.610371071487848E-11 2.6047788602230053E-11 2.6958914962113044E-11 3.1639085510110716E-12 1.8211332333961442E-14 2.8126762652797875E-10 2.1917976903209536E-10 1.4088377867479284E-9 6.114341533782733E-13 1.522950048539898E-12 8.774538861820327E-14 3.3926026751207666E-12 1.066007444826262E-10 1.2300483643682846E-14 1.7916809446521796E-11 1.005947974437281E-13 6.332011778478349E-16 1.7099385716782782E-12 2.2541686357789945E-12 4.81449510742618E-10 2.525138086155226E-10 9.516478222831113E-14 9.485220521441913E-16 2.8672420926279734E-13 6.632994985162679E-10 1.8677804149283383E-13 5.610476993096454E-15 1.43888748423452E-14 4.647745009115668E-15 3.247815916628576E-12 8.532014228824086E-11 7.513989302249522E-10 5.235961005813656E-13 1.603492742132436E-12 2.0291077385214404E-12 7.25136853917998E-15 1.2547488006695934E-12 1.1261218498174464E-12 2.3679607658539787E-12 1.3960413089816155E-11 8.910908572039629E-16 2.9428489604035616E-11 3.257545462018094E-10
0.07693600914665721 1.0 0.00286349394373637 0.029290982733272273 0.8906236950058474 1.2652687190809625E-7 2.282873214321594E-4 6.872215754224873E-11 2.2385906234741684E-7 7.358201170272478E-10 7.508124276772792E-9 6.774458762839108E-8 7.28813265062043E-9 2.3160877453734354E-12 2.3126499087326573E-5 1.0030228979672332E-7 1.5979487539654535E-12 1.3809624648323273E-8 4.070076229901472E-7 1.6481342728979868E-8 1.7439171610779393E-9 1.0758834683887958E-9 1.231568345503359E-9 2.7354526072533426E-9 5.22653443442699E-7 2.388398396338717E-9 1.787606746547537E-9 1.3496664752348161E-5 2.9016297708497445E-9 8.367898097167583E-10 2.683664260785894E-12 1.4813392568566124E-8 1.7460630879126435E-8 5.331965761895096E-6 6.778541466480198E-10 1.7013495413759234E-8 1.2924553873153187E-10 1.554296042427402E-10 9.23919802225878E-8 1.6826042101799075E-9 7.261331003975199E-8 7.298374661043774E-10 1.1455721148745657E-10 7.02356985890281E-9 5.349870139604448E-9 2.76672518036475E-7 7.2623626956209065E-6 3.6042052065887255E-8 1.8242908139959294E-8 4.3983508106436984E-7 2.2125849979563144E-9 4.1317724274205976E-10 4.327876614195351E-7 1.9810999184928048E-7 9.800806415037255E-7 3.6599636579177536E-9 6.0713957119846566E-9 1.3169234973455274E-10 3.063543683169389E-9 1.5943851433282443E-7 3.490481780756809E-12 4.2903019272033955E-9 2.937082450028522E-12 3.9347956332202927E-14 1.5117333758150727E-9 2.1738959956412273E-9 9.345763662561445E-7 1.7242673628091586E-6 6.497381832407739E-11 3.7315159942566013E-13 1.9239167217202932E-10 9.410012486480007E-8 1.0941228229895672E-11 1.7436399173353893E-12 5.711910640241103E-10 1.8185212965271734E-12 4.6830190435492245E-9 3.8597277115342995E-9 9.219444204530149E-7 4.001003390965222E-10 7.718101599104328E-9 1.0131227541827299E-8 9.16147924217575E-12 5.603107428924706E-10 7.111447698020667E-10 2.9212618839766645E-11 1.546634084266389E-8 3.2835310471182835E-13 4.4046713223294225E-8 2.474162710360319E-7
0.9898873677883095 2.006261491506159E-5 1.0 0.009885958182673665 6.667123928298837E-6 5.113420239842719E-7 1.6363713474901507E-4 1.2877410998718198E-10 1.5601067424583463E-6 2.709422699319956E-9 1.8307877476127752E-6 8.10607634787516E-6 8.604826136625927E-9 1.3277310385569786E-10 1.033679381569664E-5 4.811559774301582E-8 5.188315328981587E-13 4.2579354267756975E-9 9.549509040501455E-6 1.2545580891426386E-8 4.842334298996191E-9 1.6823637746727946E-9 5.461614874004494E-12 1.599804571879443E-10 8.310886025275464E-9 3.95748067616298E-10 1.740887631263796E-12 1.8567009829801044E-7 1.748623693081952E-10 8.070257068799751E-12 6.377432970392474E-11 7.61814320008502E-11 2.831554120173173E-7 3.287007763927796E-7 7.2763088544607105E-9 1.7517791338996263E-11 3.113186327754867E-10 5.684702875514911E-11 1.466282994607405E-10 1.4430046797902582E-11 3.583503967783493E-7 5.586912980199483E-12 2.7031316194233447E-10 2.8109313325211744E-9 1.354176203225202E-12 3.0655753918759966E-8 2.9899898816649724E-7 1.3841445267851582E-8 1.988838868494596E-8 7.748866322417707E-10 6.38963616219203E-11 2.7507489845459417E-12 3.597955609376317E-7 6.063581068162802E-9 6.090209044550028E-7 8.298680570265262E-13 1.0065608409743188E-9 4.503892400466226E-12 1.0346984642275653E-9 3.621354859177366E-8 7.720364007828124E-12 1.7714125891661208E-11 7.014069160363361E-14 1.157112228517069E-13 1.9288035956366593E-10 3.633858142953118E-12 7.639586538806188E-8 3.060567764469812E-7 2.182054703940474E-12 3.310393787631258E-13 2.2321894399807068E-11 1.777321216544569E-7 3.077415804903088E-11 1.006393264277107E-13 2.4056626616078247E-12 2.508140184641853E-12 2.414587448939795E-10 5.98186560937348E-10 1.12110524098758E-6 6.647608742134025E-11 1.74911838422159E-10 1.558013510313367E-11 2.1255768471339697E-11 6.256272893149529E-10 2.975962213536487E-10 3.0160015272832836E-9 2.017367015391064E-8 7.702043793760625E-13 6.871074415581875E-10 6.867725194701851E-8
0.08766856456187043 0.01080940731288196 0.5207094264401121 1.0 9.245639227789871E-7 0.030975481479720197 0.12856089244911656 3.1937001679760372E-6 0.0011089190694387864 3.932749053269447E-7 2.5654523110027787E-5 3.117480511819653E-5 4.004606651507719E-7 7.565316063578503E-9 5.299797371207508E-4 2.6813047910618967E-4 3.927272337912612E-10 5.79233159314848E-4 0.21774442458983279 1.786136772151283E-4 1.42665254884841E-7 9.272147949071734E-6 1.1214691253892713E-8 2.766867628911619E-6 1.0862454280807515E-7 3.5758563718043925E-10 7.166562323154887E-10 1.965463768645996E-6 9.885617282473507E-10 1.1362424660636545E-7 1.4845737448420989E-9 8.913350869015905E-9 1.5993992186838413E-7 2.122332273950013E-5 2.864430645624035E-9 3.868897268656297E-9 4.364724315100354E-8 5.9318250287250395E-8 9.115786280667188E-8 3.5823061358435464E-9 5.316453861322888E-6 4.668435538592707E-8 4.541556014683356E-8 3.9199314554320374E-6 9.151694150909926E-10 1.0167300625651139E-5 2.4515158387609595E-5 3.090469825050951E-6 2.9296824580377694E-6 9.268891389269757E-6 9.845112510608491E-9 4.785520346059723E-9 4.186520761496863E-4 1.8857336787488237E-6 2.209596822464278E-5 2.1563912786759786E-10 8.727298484984032E-10 2.1524196425878523E-9 2.5891164696263557E-8 1.9181611905591737E-4 3.467746707517734E-10 7.934880435207607E-9 6.300137255014715E-13 1.1534664910873753E-9 1.468453235230746E-8 2.7947805013246755E-8 4.483800226257134E-7 2.593937700965413E-5 2.053799660051251E-10 1.6672891252717737E-10 2.9846866385707724E-9 5.538271036419348E-7 3.3627793973618274E-8 8.249790559112318E-10 1.052927328095758E-12 1.871383587428379E-9 8.679229726881864E-8 3.762091300414803E-8 4.4331592147114694E-5 6.365835140153521E-9 1.0541730450925991E-8 9.76355043406611E-8 3.766826987430879E-10 1.5306443541770932E-8 1.1239076003395479E-8 3.458635677911621E-9 8.529555360593672E-8 7.099812521327651E-10 3.25424313134612E-8 3.6496136313356006E-6
1.4194589337024192E-4 0.9987585990711648 0.001067120702956133 2.8095404550654746E-6 1.0 2.068376679383622E-9 7.01093179544807E-8 4.621118598659209E-14 2.686296671342339E-9 5.156465766585577E-10 7.573364782784593E-8 1.896445127753838E-7 6.774645902728995E-10 1.1572351270717127E-11 2.238655754404575E-5 7.003447284610074E-9 3.707140705172825E-12 7.998520454743308E-10 1.1182761419205817E-7 7.600002949449001E-10 8.270534475143585E-9 6.43578043501124E-11 1.369349988727153E-11 1.6401036089770093E-11 6.79414465200466E-7 1.5029043100381738E-8 5.6811821572871674E-9 1.5209948922086539E-6 7.098903720842404E-8 3.6107255500155567E-12 1.789819231544309E-12 1.295506704305204E-8 1.2789120433097473E-8 1.3551493658155104E-6 2.1730710050367465E-10 1.3512669436982158E-9 1.0863595622379195E-10 3.0436550116060612E-12 6.452283818695127E-9 7.964988142542715E-10 8.701076385748765E-8 6.293982915992022E-12 1.050673546851394E-10 3.9019633097504183E-10 6.572266401126725E-10 1.2358603746939454E-8 2.07589769417893E-6 1.18192817518364E-9 1.3627072908993254E-10 6.2367195947215444E-9 2.1315592205865503E-9 3.803401174807775E-12 3.562127859803518E-8 1.466076965463269E-7 2.3085711068473637E-8 6.061780345042773E-10 1.2147030546208088E-8 1.4477399524395452E-11 5.218185880367839E-10 7.085128801967543E-10 4.137853613027903E-13 5.126686584665086E-10 5.676201261317092E-10 2.2518958151503137E-16 2.0981308262823458E-10 1.2847156317498383E-11 7.906233831989615E-9 6.872219101224541E-8 4.4501389098985404E-11 2.0598259649787486E-15 2.3423012783885833E-11 1.0785493666503597E-7 2.209586803499969E-14 1.0775776707573644E-13 1.6737234540167147E-7 6.356056180697914E-14 4.3757752159416284E-11 1.94073031703197E-11 5.196175924111552E-8 4.575042031318475E-11 7.594995141852563E-10 4.4651745855085946E-11 5.7306836264681515E-12 1.9862435641220934E-11 4.8020198339340194E-11 2.8446664172213567E-10 1.5028108276801793E-9 5.738344142502986E-14 5.30084832336888E-8 1.1969113218833842E-7
1.379674740533219E-6 8.305555537599928E-7 4.790778955166055E-4 0.5509802629921814 1.2107354587280873E-8 1.0 0.028878138918435332 0.009072620727158354 0.04203345898268507 0.002330866226846631 0.004038875145373093 0.005365747349198157 2.5257723183871517E-5 1.786806726048668E-4 1.305408590994197E-4 9.149369011693133E-4 2.585156264173097E-8 0.22479367309650564 0.09012260672777073 0.002949294489636914 7.616939934296681E-5 6.666824012329729E-4 1.1303924855859579E-7 0.001516874420838426 4.287256612824033E-7 3.731016283375939E-9 1.068473159557881E-9 2.8191069479572003E-6 6.414514918535183E-9 3.596205686060747E-6 2.2100234446203603E-5 5.63471040285719E-9 3.208328999354558E-7 2.888381557668996E-4 8.011190206086107E-10 5.293594594362322E-9 1.839491081556768E-5 5.629545184063946E-6 6.944581069536956E-7 1.2526107505282596E-8 7.9634027749523E-5 6.579084905319972E-7 2.284909020406341E-5 3.744571670435014E-6 4.022827742911815E-8 2.317715092164127E-4 2.6004412528616894E-4 0.006040988524679342 7.109247563004767E-6 0.001637580335863345 6.138962361254873E-8 1.9900841424371963E-5 0.006102259099109714 5.2998426535327074E-5 6.662868811942513E-5 3.2719087281524943E-10 1.4472340046836265E-6 1.8591897976804313E-8 2.8407216823032346E-7 0.01980091893131403 1.9999737233348272E-8 2.4060586098417473E-8 3.419171055711961E-14 1.9469808447041645E-5 9.401328022345245E-6 9.532518341709997E-7 1.0595797435801974E-7 1.171098792561443E-4 2.0952386032328707E-9 3.5920746056933404E-7 9.65793743617278E-8 2.214291346403666E-5 4.946390740480948E-5 1.2201992482598375E-7 8.557686713225844E-14 3.247437292049358E-6 4.544913572698738E-7 1.7587230291929368E-7 4.662292499189364E-4 1.4401921706383307E-8 5.434856730964145E-7 1.3960545776197553E-6 7.159842943638841E-8 1.7408969254235175E-5 6.127541722272255E-7 5.4057213720834386E-8 1.1487755696522913E-5 1.9830027978864005E-5 2.4051840780336805E-6 2.887667861045111E-5
0.11544440973698857 5.23568677658847E-4 0.05356516694417374 0.7989742893697087 1.433842076422357E-7 0.010089627912966609 1.0 8.567574831725518E-4 0.008212564193908886 6.526850263379398E-7 7.640340343157494E-7 9.489719340807646E-7 1.0413524011057602E-5 3.159241722313626E-9 0.005030085061166841 5.5814581913866964E-5 3.5273632428834938E-9 1.6875240868644762E-7 1.1756295390662173E-4 3.6540217329590616E-5 3.3088032334024678E-9 2.22230807286332E-6 6.432667664070627E-10 2.7249829638503746E-7 1.32494160493617E-7 1.7997437026528344E-11 9.882355033783443E-10 6.757356755195559E-7 1.248240350032914E-11 4.511005985071403E-7 4.32861675917354E-9 1.8663198069812294E-11 4.258380318824042E-7 5.423595189933996E-6 1.817458047649592E-5 2.3477612461483217E-9 5.633212814472471E-8 9.063611852972038E-7 1.507163328401811E-7 4.621611188404438E-9 7.948017932635266E-4 5.819948465850364E-8 5.8230415656343566E-8 5.618454616453164E-8 2.516587548418661E-9 1.6090191988867314E-6 4.33164192085354E-6 3.652383081814132E-4 3.230390854056049E-8 2.918340754146634E-6 2.4595714671113418E-8 2.9037164441333922E-5 2.3168221209530317E-6 1.707358544300902E-7 1.1779690007418333E-6 1.1561006753184844E-10 1.6732753248997147E-7 3.091667147714566E-9 3.9592163301941355E-8 8.835752418892395E-4 4.8160338328402564E-9 2.119475068735008E-9 2.0888281011577764E-12 7.409203505897232E-10 3.694715554534274E-7 1.8139120521813697E-8 2.0558587618590785E-8 2.5617649380749305E-6 3.1090000783826777E-10 2.381424754330388E-7 8.31607101033074E-9 1.5178034743681625E-5 5.8017372188643956E-5 2.2963123812021627E-11 8.169391245466602E-15 4.1179195286255915E-10 6.793272857571025E-8 0.004880316002346364 2.7291858149409287E-6 2.6840737549870436E-9 4.0008820366170834E-8 3.316127859567116E-6 7.343242909651408E-10 2.9459338988468034E-7 2.836484227667718E-7 1.9033920635828076E-8 1.3932210095128564E-6 1.103195707465716E-9 2.2293174289140828E-7 8.803555250527506E-7
2.0105349024622044E-12 1.440345029597772E-12 3.852184159668683E-10 1.8138273848190164E-7 8.636754619235678E-16 2.8967872017533885E-5 7.829531832728971E-6 1.0 0.054063864316387385 2.4620104668745348E-6 2.693543604474584E-7 2.384079840481717E-7 1.302058930988527E-4 1.153370732659191E-6 3.3818753071656655E-7 1.982522762715438E-5 5.4757779849522727E-8 1.5427388221766863E-6 1.0800472712700615E-6 3.061430787838407E-4 7.907594821601557E-9 3.9784845995807564E-5 7.360763252057613E-10 1.679257890456056E-7 1.4067834929404255E-8 8.838472104616799E-12 2.9738689964302864E-11 2.142342076372769E-8 3.287699676684884E-13 6.899113633238646E-5 3.88599163891218E-5 3.6815734584972605E-12 9.372813120713096E-10 1.4201390226637495E-6 2.0637224055078225E-10 2.111094354836313E-11 9.219033302583289E-7 6.0680182184301785E-5 8.506290286495147E-8 1.8132657926796112E-8 8.9255045981421E-6 2.1820763422137214E-6 9.945351777757178E-7 8.256274432990619E-9 3.4206387001243193E-11 7.767134178643464E-7 5.329709476610611E-7 2.206919825579759E-4 2.4631389633506324E-7 2.9905198698546274E-6 2.7516168944415964E-10 1.8986660909150387E-4 8.009304417000618E-7 1.4593682669133158E-9 4.84561265402459E-7 1.999233232292239E-12 6.912130147152025E-9 1.608613691393434E-8 1.6811148419270772E-7 1.1594651231775386E-4 9.718108019963414E-8 4.299844567640167E-11 2.1925244462660377E-17 9.863224097821427E-7 3.547703306175433E-6 3.5687543322595626E-8 4.2587593226299855E-10 7.595938493427371E-7 4.207338826841366E-10 1.7608422752623704E-5 1.647723109848694E-8 2.399253183389323E-8 0.9445977407502314 1.0997431991382656E-12 1.3914939577138666E-18 8.815241430331336E-9 4.6252520430459996E-8 2.7844590071912225E-7 1.014887135909616E-6 2.0573812486665237E-8 1.5118100994892888E-7 1.6446852928767407E-7 4.180406284266208E-9 5.7163353771984073E-5 1.517591889419662E-7 2.0254719478182254E-8 1.8753968147316232E-7 5.045263462399535E-8 6.255073102427086E-9 1.4303905713645284E-7
7.208539313611198E-9 6.316336575658655E-9 6.282805699521629E-6 8.478567779616671E-5 6.758935023582499E-11 1.8067572177032042E-4 1.0103631452999848E-4 0.07278265863635702 1.0 1.9632014579898318E-5 0.0033074556936976357 0.02445434653801973 0.015219837287998507 0.0020034457467988263 0.2501866562269105 0.07212770839384806 1.7568946857133323E-5 1.4934484453483387E-4 0.05524191719749566 0.021921825846449246 1.1748782699495255E-4 0.31021611503424423 3.02212226076274E-8 7.845420856896417E-5 5.392632821901619E-4 3.26217415205776E-7 8.059081355890189E-8 1.0125563466382278E-4 3.2899988638748576E-9 9.964974002122641E-5 7.573566226617755E-6 1.3539270412624154E-7 1.5201135804243386E-7 0.013998183449688699 8.416732466876099E-8 1.4126433420644208E-7 1.7671653597566163E-4 1.4163259070587448E-4 4.974964220705491E-5 4.869733692803255E-6 0.001570061671131637 1.3534160310077451E-5 1.9360997788700612E-4 3.212936153599857E-5 8.93380649112034E-8 0.0037599763453282386 0.005735798894719751 0.00565990742650916 0.004681546428763378 4.4899062932334606E-4 8.863993001177305E-7 3.5224769337812307E-4 5.431284222717152E-4 1.589505999102016E-4 0.09418517332369969 2.315265824801023E-8 2.6516842004701294E-6 4.004240316175649E-7 1.7580428904932852E-5 0.001729811328369926 4.4341474482187207E-7 6.057646994358675E-7 2.847991628495505E-12 2.2207084376233425E-7 1.5548037840534357E-5 1.19531070604105E-6 1.4298792456644106E-6 0.0067580313034091705 1.3863470726739374E-7 2.940871458733255E-5 6.689289211412549E-6 1.5624816527515058E-4 2.4859697299495486E-4 2.059301863397097E-9 6.905262974836062E-14 1.5793209797266127E-7 2.761656646657008E-5 2.5947683201664674E-6 0.029915954430133587 3.1653013849329835E-5 9.431942704287892E-6 1.5570244610529713E-5 8.325797372387448E-6 5.4850145222824616E-5 1.2489965840590987E-5 2.2484172758027566E-5 1.4301064273056362E-4 4.510512128490561E-7 9.949497958821829E-5 1.3761150149744793E-5
1.0961973133009066E-11 1.318487273740345E-10 6.929306660978872E-8 1.9095568007879506E-7 8.239296616623062E-11 6.362616083671578E-5 5.099364660003947E-8 2.104865876981036E-5 1.2467476820109198E-4 1.0 0.84714801463025 0.10530355002743888 1.4946443916093513E-4 0.003093416572385783 1.407447683131222E-5 1.62600486598225E-4 1.083602819784663E-6 0.03687470884911523 5.614969743745964E-5 9.91272375690521E-7 0.005349444487073254 2.4929056236591045E-5 3.7145808564464663E-9 3.493941592371049E-6 2.7134927292136074E-5 1.7451842333815143E-7 7.100791070390413E-8 4.7694257545598495E-6 1.0756869945612659E-9 9.114067814756212E-8 8.189899728292789E-4 7.052636740540026E-9 1.1629760597458603E-7 3.6117348221777544E-5 1.5056903590625955E-12 9.424051787744112E-10 1.2083066057563041E-6 6.639298633952439E-8 1.3642196677570394E-7 3.950422182891459E-9 1.0640719705572099E-5 1.015010800667343E-8 1.6274916738343322E-6 1.1867278999216391E-8 5.149046556719608E-10 5.8147739040997246E-6 8.1041994194492E-5 3.2931023988915593E-4 8.016734589913074E-8 3.77421407274531E-5 4.656081053199038E-9 1.2250134198892117E-7 5.174248301491271E-6 1.7451699070745255E-7 8.648917046546408E-6 2.7063000645469987E-11 3.3739092022114265E-7 5.6852831125578916E-8 1.9324582248358104E-6 1.9975441392711146E-6 1.0665661146897775E-8 2.6385726559063707E-10 1.0275222568542163E-15 3.588213458280026E-8 1.660394527119447E-6 3.2573227523273832E-9 2.494632663471473E-8 1.9370530673832594E-4 3.865494554938208E-9 5.234338022666995E-9 3.6303393221742004E-9 6.325986207622943E-6 1.7318522997246046E-7 1.3682534578916515E-10 2.507592897813385E-13 2.1099899898554962E-8 2.3455802082171518E-8 7.862569435640078E-10 2.878609643535082E-5 2.4206948432273112E-9 1.4101937746411668E-6 1.3206699567169235E-8 1.5465127142867933E-8 9.751986698578951E-8 1.6391922571669442E-8 1.5003025011574523E-7 2.1915141859168855E-7 2.6570513842963464E-8 4.381914301674555E-9 2.056209263482186E-6
